pc4,Gemeente2019,gemeente_code,gemeente_naam,ggd_code,ggd_naam
1827,361,GM0361,Alkmaar,GG2707,GGD Hollands-Noorden
1829,361,GM0361,Alkmaar,GG2707,GGD Hollands-Noorden
1831,361,GM0361,Alkmaar,GG2707,GGD Hollands-Noorden
1832,416,GM0416,Langedijk,GG2707,GGD Hollands-Noorden
1834,416,GM0416,Langedijk,GG2707,GGD Hollands-Noorden
1841,361,GM0361,Alkmaar,GG2707,GGD Hollands-Noorden
1842,361,GM0361,Alkmaar,GG2707,GGD Hollands-Noorden
1843,361,GM0361,Alkmaar,GG2707,GGD Hollands-Noorden
1844,361,GM0361,Alkmaar,GG2707,GGD Hollands-Noorden
1846,361,GM0361,Alkmaar,GG2707,GGD Hollands-Noorden
1847,361,GM0361,Alkmaar,GG2707,GGD Hollands-Noorden
1851,399,GM0399,Heiloo,GG2707,GGD Hollands-Noorden
1852,399,GM0399,Heiloo,GG2707,GGD Hollands-Noorden
1853,399,GM0399,Heiloo,GG2707,GGD Hollands-Noorden
1861,373,GM0373,Bergen (NH.),GG2707,GGD Hollands-Noorden
1862,373,GM0373,Bergen (NH.),GG2707,GGD Hollands-Noorden
1865,373,GM0373,Bergen (NH.),GG2707,GGD Hollands-Noorden
1871,373,GM0373,Bergen (NH.),GG2707,GGD Hollands-Noorden
1873,373,GM0373,Bergen (NH.),GG2707,GGD Hollands-Noorden
1901,383,GM0383,Castricum,GG2707,GGD Hollands-Noorden
1902,383,GM0383,Castricum,GG2707,GGD Hollands-Noorden
1906,383,GM0383,Castricum,GG2707,GGD Hollands-Noorden
1911,450,GM0450,Uitgeest,GG3109,GGD Kennemerland
1921,383,GM0383,Castricum,GG2707,GGD Hollands-Noorden
1931,373,GM0373,Bergen (NH.),GG2707,GGD Hollands-Noorden
1934,373,GM0373,Bergen (NH.),GG2707,GGD Hollands-Noorden
1935,373,GM0373,Bergen (NH.),GG2707,GGD Hollands-Noorden
1941,375,GM0375,Beverwijk,GG3109,GGD Kennemerland
1942,375,GM0375,Beverwijk,GG3109,GGD Kennemerland
1943,375,GM0375,Beverwijk,GG3109,GGD Kennemerland
1944,375,GM0375,Beverwijk,GG3109,GGD Kennemerland
1945,375,GM0375,Beverwijk,GG3109,GGD Kennemerland
1946,375,GM0375,Beverwijk,GG3109,GGD Kennemerland
1947,375,GM0375,Beverwijk,GG3109,GGD Kennemerland
1948,375,GM0375,Beverwijk,GG3109,GGD Kennemerland
1949,375,GM0375,Beverwijk,GG3109,GGD Kennemerland
1951,453,GM0453,Velsen,GG3109,GGD Kennemerland
1961,396,GM0396,Heemskerk,GG3109,GGD Kennemerland
1962,396,GM0396,Heemskerk,GG3109,GGD Kennemerland
1963,396,GM0396,Heemskerk,GG3109,GGD Kennemerland
1964,396,GM0396,Heemskerk,GG3109,GGD Kennemerland
1965,396,GM0396,Heemskerk,GG3109,GGD Kennemerland
1966,396,GM0396,Heemskerk,GG3109,GGD Kennemerland
1967,396,GM0396,Heemskerk,GG3109,GGD Kennemerland
1968,396,GM0396,Heemskerk,GG3109,GGD Kennemerland
1969,396,GM0396,Heemskerk,GG3109,GGD Kennemerland
1971,453,GM0453,Velsen,GG3109,GGD Kennemerland
1972,453,GM0453,Velsen,GG3109,GGD Kennemerland
1973,453,GM0453,Velsen,GG3109,GGD Kennemerland
1974,453,GM0453,Velsen,GG3109,GGD Kennemerland
1975,453,GM0453,Velsen,GG3109,GGD Kennemerland
1976,453,GM0453,Velsen,GG3109,GGD Kennemerland
1981,453,GM0453,Velsen,GG3109,GGD Kennemerland
1985,453,GM0453,Velsen,GG3109,GGD Kennemerland
1991,453,GM0453,Velsen,GG3109,GGD Kennemerland
1992,453,GM0453,Velsen,GG3109,GGD Kennemerland
2011,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2012,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2013,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2014,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2015,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2019,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2021,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2022,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2023,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2024,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2025,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2026,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2031,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2032,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2033,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2034,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2035,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2036,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2037,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2041,473,GM0473,Zandvoort,GG3109,GGD Kennemerland
2042,473,GM0473,Zandvoort,GG3109,GGD Kennemerland
2051,377,GM0377,Bloemendaal,GG3109,GGD Kennemerland
2061,377,GM0377,Bloemendaal,GG3109,GGD Kennemerland
2063,392,GM0392,Haarlem,GG3109,GGD Kennemerland
2064,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2065,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2071,453,GM0453,Velsen,GG3109,GGD Kennemerland
2082,453,GM0453,Velsen,GG3109,GGD Kennemerland
2101,397,GM0397,Heemstede,GG3109,GGD Kennemerland
2102,397,GM0397,Heemstede,GG3109,GGD Kennemerland
2103,397,GM0397,Heemstede,GG3109,GGD Kennemerland
2104,397,GM0397,Heemstede,GG3109,GGD Kennemerland
2105,397,GM0397,Heemstede,GG3109,GGD Kennemerland
2106,397,GM0397,Heemstede,GG3109,GGD Kennemerland
2111,377,GM0377,Bloemendaal,GG3109,GGD Kennemerland
2114,377,GM0377,Bloemendaal,GG3109,GGD Kennemerland
2114,397,GM0397,Heemstede,GG3109,GGD Kennemerland
2116,473,GM0473,Zandvoort,GG3109,GGD Kennemerland
2121,377,GM0377,Bloemendaal,GG3109,GGD Kennemerland
2131,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2132,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2133,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2134,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2135,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2136,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2141,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2142,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2143,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2144,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2151,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2152,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2153,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2154,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2155,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2156,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2157,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2158,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2159,1884,GM1884,Kaag en Braassem,GG4506,GGD Hollands-Midden
2161,553,GM0553,Lisse,GG4506,GGD Hollands-Midden
2162,553,GM0553,Lisse,GG4506,GGD Hollands-Midden
2163,553,GM0553,Lisse,GG4506,GGD Hollands-Midden
2165,394,GM0394,Haarlemmermeer,GG3109,GGD Kennemerland
2171,1525,GM1525,Teylingen,GG4506,GGD Hollands-Midden
2172,1525,GM1525,Teylingen,GG4506,GGD Hollands-Midden
2181,534,GM0534,Hillegom,GG4506,GGD Hollands-Midden
2182,534,GM0534,Hillegom,GG4506,GGD Hollands-Midden
2191,575,GM0575,Noordwijk,GG4506,GGD Hollands-Midden
2201,575,GM0575,Noordwijk,GG4506,GGD Hollands-Midden
2202,575,GM0575,Noordwijk,GG4506,GGD Hollands-Midden
2203,575,GM0575,Noordwijk,GG4506,GGD Hollands-Midden
2204,575,GM0575,Noordwijk,GG4506,GGD Hollands-Midden
2211,575,GM0575,Noordwijk,GG4506,GGD Hollands-Midden
2212,575,GM0575,Noordwijk,GG4506,GGD Hollands-Midden
2215,1525,GM1525,Teylingen,GG4506,GGD Hollands-Midden
2216,1525,GM1525,Teylingen,GG4506,GGD Hollands-Midden
2221,537,GM0537,Katwijk,GG4506,GGD Hollands-Midden
2222,537,GM0537,Katwijk,GG4506,GGD Hollands-Midden
2223,537,GM0537,Katwijk,GG4506,GGD Hollands-Midden
2224,537,GM0537,Katwijk,GG4506,GGD Hollands-Midden
2225,537,GM0537,Katwijk,GG4506,GGD Hollands-Midden
2231,537,GM0537,Katwijk,GG4506,GGD Hollands-Midden
2232,537,GM0537,Katwijk,GG4506,GGD Hollands-Midden
2235,537,GM0537,Katwijk,GG4506,GGD Hollands-Midden
2241,629,GM0629,Wassenaar,GG7014,GGD Haaglanden
2242,629,GM0629,Wassenaar,GG7014,GGD Haaglanden
2243,629,GM0629,Wassenaar,GG7014,GGD Haaglanden
2244,629,GM0629,Wassenaar,GG7014,GGD Haaglanden
2245,629,GM0629,Wassenaar,GG7014,GGD Haaglanden
2251,626,GM0626,Voorschoten,GG4506,GGD Hollands-Midden
2252,626,GM0626,Voorschoten,GG4506,GGD Hollands-Midden
2253,626,GM0626,Voorschoten,GG4506,GGD Hollands-Midden
2254,626,GM0626,Voorschoten,GG4506,GGD Hollands-Midden
2261,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2262,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2263,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2264,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2265,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2266,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2267,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2271,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2272,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2273,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2274,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2275,1916,GM1916,Leidschendam-Voorburg,GG7014,GGD Haaglanden
2281,603,GM0603,Rijswijk (ZH.),GG7014,GGD Haaglanden
2282,603,GM0603,Rijswijk (ZH.),GG7014,GGD Haaglanden
2283,603,GM0603,Rijswijk (ZH.),GG7014,GGD Haaglanden
2284,603,GM0603,Rijswijk (ZH.),GG7014,GGD Haaglanden
2285,603,GM0603,Rijswijk (ZH.),GG7014,GGD Haaglanden
2286,603,GM0603,Rijswijk (ZH.),GG7014,GGD Haaglanden
2287,603,GM0603,Rijswijk (ZH.),GG7014,GGD Haaglanden
2288,603,GM0603,Rijswijk (ZH.),GG7014,GGD Haaglanden
2289,603,GM0603,Rijswijk (ZH.),GG7014,GGD Haaglanden
2291,1783,GM1783,Westland,GG7014,GGD Haaglanden
2292,1783,GM1783,Westland,GG7014,GGD Haaglanden
2295,1783,GM1783,Westland,GG7014,GGD Haaglanden
2311,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2312,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2313,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2314,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2315,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2316,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2317,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2318,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2321,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2322,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2323,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2324,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2331,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2332,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2333,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2334,546,GM0546,Leiden,GG4506,GGD Hollands-Midden
2341,579,GM0579,Oegstgeest,GG4506,GGD Hollands-Midden
2342,579,GM0579,Oegstgeest,GG4506,GGD Hollands-Midden
2343,579,GM0579,Oegstgeest,GG4506,GGD Hollands-Midden
2351,547,GM0547,Leiderdorp,GG4506,GGD Hollands-Midden
2352,547,GM0547,Leiderdorp,GG4506,GGD Hollands-Midden
2353,547,GM0547,Leiderdorp,GG4506,GGD Hollands-Midden
2355,1884,GM1884,Kaag en Braassem,GG4506,GGD Hollands-Midden
2361,1525,GM1525,Teylingen,GG4506,GGD Hollands-Midden
2362,1525,GM1525,Teylingen,GG4506,GGD Hollands-Midden
2371,1884,GM1884,Kaag en Braassem,GG4506,GGD Hollands-Midden
2374,1884,GM1884,Kaag en Braassem,GG4506,GGD Hollands-Midden
2375,1884,GM1884,Kaag en Braassem,GG4506,GGD Hollands-Midden
2376,1884,GM1884,Kaag en Braassem,GG4506,GGD Hollands-Midden
2377,1884,GM1884,Kaag en Braassem,GG4506,GGD Hollands-Midden
2381,638,GM0638,Zoeterwoude,GG4506,GGD Hollands-Midden
2382,638,GM0638,Zoeterwoude,GG4506,GGD Hollands-Midden
2391,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2394,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2396,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2401,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2402,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2403,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2404,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2405,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2406,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2407,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2408,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2409,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2411,1901,GM1901,Bodegraven-Reeuwijk,GG4506,GGD Hollands-Midden
2412,1901,GM1901,Bodegraven-Reeuwijk,GG4506,GGD Hollands-Midden
2415,1901,GM1901,Bodegraven-Reeuwijk,GG4506,GGD Hollands-Midden
2421,569,GM0569,Nieuwkoop,GG4506,GGD Hollands-Midden
2431,569,GM0569,Nieuwkoop,GG4506,GGD Hollands-Midden
2432,569,GM0569,Nieuwkoop,GG4506,GGD Hollands-Midden
2435,569,GM0569,Nieuwkoop,GG4506,GGD Hollands-Midden
2441,569,GM0569,Nieuwkoop,GG4506,GGD Hollands-Midden
2445,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2451,1884,GM1884,Kaag en Braassem,GG4506,GGD Hollands-Midden
2461,569,GM0569,Nieuwkoop,GG4506,GGD Hollands-Midden
2465,1884,GM1884,Kaag en Braassem,GG4506,GGD Hollands-Midden
2471,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2481,1884,GM1884,Kaag en Braassem,GG4506,GGD Hollands-Midden
2491,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2492,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2493,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2495,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2496,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2497,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2498,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2511,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2512,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2513,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2514,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2515,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2516,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2517,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2518,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2521,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2522,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2523,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2524,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2525,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2526,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2531,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2532,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2533,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2541,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2542,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2543,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2544,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2545,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2546,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2547,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2548,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2551,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2552,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2553,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2554,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2555,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2561,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2562,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2563,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2564,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2565,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2566,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2571,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2572,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2573,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2574,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2581,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2582,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2583,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2584,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2585,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2586,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2587,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2591,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2592,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2593,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2594,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2595,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2596,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2597,518,GM0518,'s-Gravenhage (gemeente),GG7014,GGD Haaglanden
2611,503,GM0503,Delft,GG7014,GGD Haaglanden
2612,503,GM0503,Delft,GG7014,GGD Haaglanden
2613,503,GM0503,Delft,GG7014,GGD Haaglanden
2614,503,GM0503,Delft,GG7014,GGD Haaglanden
2616,503,GM0503,Delft,GG7014,GGD Haaglanden
2622,503,GM0503,Delft,GG7014,GGD Haaglanden
2623,503,GM0503,Delft,GG7014,GGD Haaglanden
2624,503,GM0503,Delft,GG7014,GGD Haaglanden
2625,503,GM0503,Delft,GG7014,GGD Haaglanden
2626,503,GM0503,Delft,GG7014,GGD Haaglanden
2627,503,GM0503,Delft,GG7014,GGD Haaglanden
2628,503,GM0503,Delft,GG7014,GGD Haaglanden
2629,503,GM0503,Delft,GG7014,GGD Haaglanden
2631,1926,GM1926,Pijnacker-Nootdorp,GG7014,GGD Haaglanden
2632,1926,GM1926,Pijnacker-Nootdorp,GG7014,GGD Haaglanden
2635,1842,GM1842,Midden-Delfland,GG7014,GGD Haaglanden
2636,1842,GM1842,Midden-Delfland,GG7014,GGD Haaglanden
2641,1926,GM1926,Pijnacker-Nootdorp,GG7014,GGD Haaglanden
2642,1926,GM1926,Pijnacker-Nootdorp,GG7014,GGD Haaglanden
2643,1926,GM1926,Pijnacker-Nootdorp,GG7014,GGD Haaglanden
2645,1926,GM1926,Pijnacker-Nootdorp,GG7014,GGD Haaglanden
2651,1621,GM1621,Lansingerland,GG4607,GGD Rotterdam-Rijnmond
2652,1621,GM1621,Lansingerland,GG4607,GGD Rotterdam-Rijnmond
2661,1621,GM1621,Lansingerland,GG4607,GGD Rotterdam-Rijnmond
2662,1621,GM1621,Lansingerland,GG4607,GGD Rotterdam-Rijnmond
2665,1621,GM1621,Lansingerland,GG4607,GGD Rotterdam-Rijnmond
2671,1783,GM1783,Westland,GG7014,GGD Haaglanden
2672,1783,GM1783,Westland,GG7014,GGD Haaglanden
2673,1783,GM1783,Westland,GG7014,GGD Haaglanden
2675,1783,GM1783,Westland,GG7014,GGD Haaglanden
2676,1783,GM1783,Westland,GG7014,GGD Haaglanden
2678,1783,GM1783,Westland,GG7014,GGD Haaglanden
2681,1783,GM1783,Westland,GG7014,GGD Haaglanden
2684,1783,GM1783,Westland,GG7014,GGD Haaglanden
2685,1783,GM1783,Westland,GG7014,GGD Haaglanden
2691,1783,GM1783,Westland,GG7014,GGD Haaglanden
2692,1783,GM1783,Westland,GG7014,GGD Haaglanden
2693,1783,GM1783,Westland,GG7014,GGD Haaglanden
2694,1783,GM1783,Westland,GG7014,GGD Haaglanden
2711,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2712,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2713,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2715,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2716,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2717,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2718,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2719,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2721,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2722,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2723,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2724,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2725,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2726,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2727,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2728,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2729,637,GM0637,Zoetermeer,GG7014,GGD Haaglanden
2731,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2735,638,GM0638,Zoeterwoude,GG4506,GGD Hollands-Midden
2741,627,GM0627,Waddinxveen,GG4506,GGD Hollands-Midden
2742,627,GM0627,Waddinxveen,GG4506,GGD Hollands-Midden
2743,627,GM0627,Waddinxveen,GG4506,GGD Hollands-Midden
2751,1892,GM1892,Zuidplas,GG4506,GGD Hollands-Midden
2752,1892,GM1892,Zuidplas,GG4506,GGD Hollands-Midden
2761,1892,GM1892,Zuidplas,GG4506,GGD Hollands-Midden
2771,484,GM0484,Alphen aan den Rijn,GG4506,GGD Hollands-Midden
2801,513,GM0513,Gouda,GG4506,GGD Hollands-Midden
2802,513,GM0513,Gouda,GG4506,GGD Hollands-Midden
2803,513,GM0513,Gouda,GG4506,GGD Hollands-Midden
2804,513,GM0513,Gouda,GG4506,GGD Hollands-Midden
2805,513,GM0513,Gouda,GG4506,GGD Hollands-Midden
2806,513,GM0513,Gouda,GG4506,GGD Hollands-Midden
2807,513,GM0513,Gouda,GG4506,GGD Hollands-Midden
2808,513,GM0513,Gouda,GG4506,GGD Hollands-Midden
2809,513,GM0513,Gouda,GG4506,GGD Hollands-Midden
2811,1901,GM1901,Bodegraven-Reeuwijk,GG4506,GGD Hollands-Midden
2821,1931,GM1931,Krimpenerwaard,GG4506,GGD Hollands-Midden
2825,1931,GM1931,Krimpenerwaard,GG4506,GGD Hollands-Midden
2831,1931,GM1931,Krimpenerwaard,GG4506,GGD Hollands-Midden
2841,1892,GM1892,Zuidplas,GG4506,GGD Hollands-Midden
2851,1931,GM1931,Krimpenerwaard,GG4506,GGD Hollands-Midden
2855,1931,GM1931,Krimpenerwaard,GG4506,GGD Hollands-Midden
2861,1931,GM1931,Krimpenerwaard,GG4506,GGD Hollands-Midden
2865,1931,GM1931,Krimpenerwaard,GG4506,GGD Hollands-Midden
2871,1931,GM1931,Krimpenerwaard,GG4506,GGD Hollands-Midden
2872,1931,GM1931,Krimpenerwaard,GG4506,GGD Hollands-Midden
2901,502,GM0502,Capelle aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2902,502,GM0502,Capelle aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2903,502,GM0502,Capelle aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2904,502,GM0502,Capelle aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2905,502,GM0502,Capelle aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2906,502,GM0502,Capelle aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2907,502,GM0502,Capelle aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2908,502,GM0502,Capelle aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2909,502,GM0502,Capelle aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2911,1892,GM1892,Zuidplas,GG4506,GGD Hollands-Midden
2912,1892,GM1892,Zuidplas,GG4506,GGD Hollands-Midden
2913,1892,GM1892,Zuidplas,GG4506,GGD Hollands-Midden
2914,1892,GM1892,Zuidplas,GG4506,GGD Hollands-Midden
2921,542,GM0542,Krimpen aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2922,542,GM0542,Krimpen aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2923,542,GM0542,Krimpen aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2924,542,GM0542,Krimpen aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
2925,542,GM0542,Krimpen aan den IJssel,GG4607,GGD Rotterdam-Rijnmond
